conversation_id,conversation_label,baseline_id,backend,mode,turn_index,speaker,SGI,SGI_clipped,Velocity,d_SGI,d_Velocity,phase,manifold_distance,on_manifold,top_symbol,symbol_confidence
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,25,User,0.1547023121957493,0.1547023121957493,2.7590290451949695,-1.0336952566112394,-16.161618241146428,T,1.2790123646888423,1,resourcefulness,0.2332460402388262
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,26,AI,3.720082376003187,3.720082376003187,17.37616239006641,3.5653800638074378,14.617133344871439,G,1.222335921644022,1,resourcefulness,0.23346226470450177
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,27,User,0.8208319634747528,0.8208319634747528,13.12335106506491,-2.899250412528434,-4.252811325001499,T,0.9019634409066323,1,resourcefulness,0.21426113740950956
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,28,AI,1.6506322615545137,1.6506322615545137,10.311341280194727,0.8298002980797609,-2.812009784870183,G,1.0192297947403464,1,resourcefulness,0.25981865688165845
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,29,User,0.5562045297786583,0.5562045297786583,7.539069065740073,-1.0944277317758555,-2.772272214454653,T,1.0963589694010283,1,individuation,0.2870114916437573
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,30,AI,0.36071048106549525,0.36071048106549525,7.376097535666854,-0.19549404871316306,-0.16297153007321974,T,1.1135823772132998,1,resourcefulness,0.2819584251113197
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,31,User,1.6298721900590607,1.6298721900590607,15.759271372970417,1.2691617089935654,8.383173837303563,T,0.8420178051698625,1,resourcefulness,0.24988488258611685
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,32,AI,1.2848953994076098,1.2848953994076098,34.779003105312405,-0.3449767906514509,19.019731732341988,T,0.2067888122433035,1,introspection,0.2826334790243041
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,33,User,1.1759967079803997,1.1759967079803997,36.44239917645255,-0.10889869142721009,1.6633960711401414,T,0.1400417846649035,1,individuation,0.2682412824915391
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,34,AI,0.18286855750890335,0.18286855750890335,5.624529390872487,-0.9931281504714964,-30.817869785580058,T,1.1842484415217114,1,coherence,0.24684791716934504
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,35,User,0.34401154255502353,0.34401154255502353,11.206279227515184,0.16114298504612018,5.581749836642697,T,0.9907405944073804,1,stagnation,0.2154831133362607
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,36,AI,0.038302683654227745,0.038302683654227745,1.1782612326691133,-0.3057088589007958,-10.02801799484607,T,1.3398883367642929,1,homeostasis,0.22061258812366796
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,37,User,1.0352142064379108,1.0352142064379108,26.632306581322236,0.9969115227836831,25.454045348653125,T,0.45142587822647423,1,individuation,0.2747891784778637
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,38,AI,4.057663109054433,4.057663109054433,21.815266944256063,3.0224489026165218,-4.817039637066173,G,1.238716550256396,1,individuation,0.26564300403359714
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,39,User,0.9463569771138419,0.9463569771138419,15.866075072146854,-3.111306131940591,-5.949191872109209,T,0.8089138960965213,1,individuation,0.2872338418976303
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,40,AI,1.5031019294996135,1.5031019294996135,35.221738780747216,0.5567449523857716,19.35566370860036,T,0.24292608482031228,1,transcendence,0.1946438751320496
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,41,User,3.428757278340657,3.428757278340657,20.86124346739015,1.9256553488410433,-14.360495313357067,G,1.0703768221742123,1,individuation,0.28077568627576005
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,42,AI,0.4270823716166415,0.4270823716166415,3.6756592928302325,-3.0016749067240154,-17.185584174559917,T,1.2300927866300142,1,individuation,0.19777079767826178
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,43,User,0.8537138982614672,0.8537138982614672,27.70641875710859,0.4266315266448257,24.030759464278358,T,0.41877947916193053,1,resourcefulness,0.25298687275631826
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,44,AI,0.26686958022962876,0.26686958022962876,6.74817446123097,-0.5868443180318383,-20.95824429587762,T,1.1410352435755848,1,introspection,0.24537408125076482
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,nomic,centered,45,User,4.836901194128492,4.836901194128492,27.41538263926091,4.5700316138988635,20.667208178029938,G,1.4173249921421716,1,individuation,0.2638009038835476
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,0,AI,1.0,1.0,0.0,0.0,0.0,T,1.335444970341207,1,curiosity,0.2578999314023114
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,1,User,1.0,1.0,4.954967971515829,0.0,4.954967971515829,T,1.1709405758633469,1,curiosity,0.35744118881409853
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,2,AI,1.0026526256298367,1.0026526256298367,22.56059201795358,0.0026526256298367024,17.605624046437754,T,0.5864365288602237,1,introspection,0.3169431727847749
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,3,User,0.8578478353262919,0.8578478353262919,19.246156132838344,-0.14480479030354476,-3.3144358851152376,T,0.6982736384640923,1,introspection,0.16567198207805928
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,4,AI,1.5153421854962439,1.5153421854962439,23.05758317264639,0.657494350169952,3.811427039808045,T,0.5981661711051297,1,insight,0.2677629816100912
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,5,User,1.2450924658042257,1.2450924658042257,45.81111625462173,-0.27024971969201816,22.75353308197534,D,0.2046002258211815,1,experience,0.17647173594954838
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,6,AI,0.43467343148691273,0.43467343148691273,9.54939589064029,-0.810419034317313,-36.26172036398144,T,1.0377061447988434,1,insight,0.23280660927608446
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,7,User,0.6125868640072853,0.6125868640072853,25.12422446034547,0.17791343252037262,15.574828569705181,T,0.5195780459776539,1,questioning,0.19724327826167265
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,8,AI,1.1002182689538764,1.1002182689538764,24.483856623999614,0.4876314049465911,-0.640367836345856,T,0.5237754551515162,1,stillness,0.23402722519190328
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,9,User,1.4133549995623536,1.4133549995623536,30.950590143970278,0.31313673060847713,6.4667335199706635,T,0.3406038691478574,1,introspection,0.27508055574399765
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,10,AI,6.266219641800046,5.0,18.67230111944992,4.852864642237693,-12.278289024520358,G,1.9888480575728802,0,introspection,0.2186050352582222
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,11,User,1.086217948873357,1.086217948873357,19.770578477653682,-5.180001692926689,1.098277358203763,T,0.6797432014757661,1,relationship,0.2792701895305419
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,12,AI,2.2875747153688377,2.2875747153688377,12.36203037873661,1.2013567664954807,-7.408548098917072,G,1.0303034788147218,1,relationship,0.2380735380391541
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,13,User,0.8823408584638164,0.8823408584638164,7.0126471746287145,-1.4052338569050213,-5.349383204107896,T,1.1034050475094204,1,relationship,0.22118055617348473
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,14,AI,0.4422347659316267,0.4422347659316267,5.745119505652814,-0.4401060925321897,-1.2675276689759007,T,1.1614578082672204,1,connection,0.19514245283090026
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,15,User,0.7483060602798375,0.7483060602798375,27.12475709084744,0.3060712943482108,21.379637585194626,T,0.4438571900278246,1,conflict,0.2623094048901092
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,16,AI,1.9072996373163207,1.9072996373163207,22.309922201135098,1.1589935770364832,-4.8148348897123405,G,0.675241154459512,1,conflict,0.22412004537237198
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,17,User,1.2818309946864603,1.2818309946864603,49.80933964726733,-0.6254686426298603,27.49941744613223,D,0.3333559535552255,1,empowerment,0.24219936007270004
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,18,AI,5.569116108889321,5.0,43.30596047839258,4.28728511420286,-6.503379168874751,T,1.613283614229434,0,flexibility,0.15089161048273242
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,19,User,0.8393638056153161,0.8393638056153161,37.67815613084408,-4.7297523032740045,-5.627804347548498,T,0.10173523945730577,1,conflict,0.24095048059103072
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,20,AI,2.5999215759273615,2.5999215759273615,31.797083360892877,1.7605577703120454,-5.881072769951203,G,0.629378058199069,1,experience,0.19321977756220104
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,21,User,1.5403893429126576,1.5403893429126576,28.569427362810387,-1.059532233014704,-3.22765599808249,T,0.43125904230119244,1,relationship,0.2969543439674692
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,22,AI,1.4101676342135916,1.4101676342135916,43.731608783290426,-0.13022170869906602,15.162181420480039,D,0.18560111950315708,1,introspection,0.2190668195903102
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,23,User,1.2180837199557604,1.2180837199557604,31.580583992088396,-0.19208391425783122,-12.15102479120203,T,0.29708413049402754,1,authenticity,0.22692005955620723
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,24,AI,0.5017646577380341,0.5017646577380341,8.494468525800633,-0.7163190622177262,-23.086115466287765,T,1.0679592155215822,1,empowerment,0.21636315247793197
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,25,User,0.61756408580057,0.61756408580057,11.432982133552995,0.11579942806253585,2.9385136077523626,T,0.9653238487310382,1,empowerment,0.25386468672025003
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,26,AI,1.6960899580551,1.6960899580551,16.913418459943557,1.0785258722545301,5.480436326390562,G,0.811861048488804,1,empowerment,0.230708889468987
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,27,User,0.5543266886094202,0.5543266886094202,11.864065386985368,-1.1417632694456799,-5.049353072958189,T,0.9545661783766024,1,discernment,0.2361112904063259
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,28,AI,0.20516015244670416,0.20516015244670416,4.005840473728633,-0.3491665361627161,-7.858224913256735,T,1.2346395413414037,1,empowerment,0.2322180885901867
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,29,User,1.6522811687144752,1.6522811687144752,24.85509276289508,1.447121016267771,20.849252289166447,G,0.5596368182665507,1,empowerment,0.31783406015463883
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,30,AI,0.17628565800428234,0.17628565800428234,3.0825852264526907,-1.4759955107101927,-21.77250753644239,T,1.266803974629433,1,empowerment,0.23436669816939032
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,31,User,1.2697367649946802,1.2697367649946802,19.239201866997565,1.0934511069903978,16.156616640544875,T,0.7031591608595508,1,empowerment,0.27680157262620164
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,32,AI,1.1784891404012068,1.1784891404012068,48.891016323436,-0.09124762459347346,29.651814456438434,D,0.29452527387110594,1,introspection,0.20408796306230653
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,33,User,1.6940372903757233,1.6940372903757233,66.76793602404626,0.5155481499745165,17.876919700610266,T,0.9145487465525058,1,conflict,0.21352346971170214
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,34,AI,0.3097568882824877,0.3097568882824877,15.6391236829268,-1.3842804020932356,-51.12881234111946,T,0.8516956391402478,1,disturbance,0.20203136746582587
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,35,User,0.27955439749014915,0.27955439749014915,17.68673521350197,-0.030202490792338554,2.0476115305751694,T,0.7901404969823133,1,conflict,0.21988808443817912
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,36,AI,0.7045805405397828,0.7045805405397828,33.61821521235736,0.42502614304963365,15.931479998855394,T,0.2427743364293998,1,vulnerability,0.1589941615597085
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,37,User,0.4630838440453656,0.4630838440453656,21.939651971708948,-0.24149669649441718,-11.678563240648415,T,0.6358503161090125,1,unrest,0.2105187309769158
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,38,AI,0.18990902609563326,0.18990902609563326,7.646618680771386,-0.27317481794973236,-14.293033290937561,T,1.1186132180046862,1,unrest,0.19945053219615522
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,39,User,3.3985478592871377,3.3985478592871377,32.42880650100147,3.2086388331915043,24.78218782023008,G,0.8839240484020763,1,authenticity,0.2254034379028046
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,40,AI,1.8967312176240971,1.8967312176240971,18.395063638563677,-1.5018166416630405,-14.03374286243779,G,0.7906206658350334,1,empowerment,0.20492767147510588
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,41,User,1.5022237350368295,1.5022237350368295,7.48827306455943,-0.39450748258726764,-10.906790574004248,T,1.101149000798465,1,authenticity,0.2457956069193852
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,42,AI,0.73556801437283,0.73556801437283,4.918807812540816,-0.7666557206639995,-2.569465252018614,T,1.1758388648722935,1,insight,0.2527352465265998
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,43,User,0.8878044396946148,0.8878044396946148,28.533005411623467,0.15223642532178472,23.61419759908265,T,0.39016049972168937,1,insight,0.22710802822787707
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,44,AI,0.3978936309993215,0.3978936309993215,8.932670145792482,-0.48991080869529324,-19.600335265830985,T,1.0603249292272219,1,insight,0.19275429135042352
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-large,centered,45,User,3.0640621358799502,3.0640621358799502,22.189392567302704,2.6661685048806287,13.256722421510222,G,0.9420770479613031,1,empowerment,0.24373602317857648
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,0,AI,1.0,1.0,0.0,0.0,0.0,T,1.335444970341207,1,exploration,0.271186082127119
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,1,User,1.0,1.0,41.45842397100568,0.0,41.45842397100568,D,0.04097016908305196,1,curiosity,0.4131456010734583
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,2,AI,0.09292947947613592,0.09292947947613592,1.9566126045656127,-0.907070520523864,-39.501811366440066,T,1.310074694315954,1,introspection,0.35979139821607375
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,3,User,0.4118660082599492,0.4118660082599492,8.73631771415125,0.3189365287838133,6.779705109585637,T,1.0657444221475956,1,introspection,0.20131512749756988
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,4,AI,0.982368120734145,0.982368120734145,13.396143446885636,0.5705021124741958,4.659825732734387,T,0.8907161427847539,1,insight,0.2762860096239734
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,5,User,1.1915205506906574,1.1915205506906574,50.64933462867505,0.2091524299565124,37.25319118178941,D,0.35262557948023165,1,dissonance,0.1744364019638386
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,6,AI,1.3084393987950056,1.3084393987950056,20.206715655933852,0.11691884810434816,-30.442618972741197,T,0.6734128150720212,1,insight,0.23029337011517548
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,7,User,0.7565986722744368,0.7565986722744368,39.46355241231663,-0.5518407265205688,19.25683675638278,T,0.08941042097424476,1,stillness,0.2462840686824845
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,8,AI,1.1346101826021702,1.1346101826021702,24.797018557587162,0.3780115103277334,-14.666533854729469,T,0.5143783434989877,1,stillness,0.3008304168361049
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,9,User,1.7649508154147586,1.7649508154147586,42.73258717440182,0.6303406328125885,17.93556861681466,T,0.28211821627246797,1,introspection,0.340416574784008
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,10,AI,1.5519801882696154,1.5519801882696154,36.810795403742425,-0.21297062714514325,-5.9217917706593965,T,0.22511187703106164,1,introspection,0.27971193666629757
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,11,User,2.2989024013011146,2.2989024013011146,32.75123293512496,0.7469222130314992,-4.0595624686174645,G,0.5206205990594852,1,authenticity,0.2681696739907264
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,12,AI,2.684313355269492,2.684313355269492,17.625718642060324,0.38541095396837743,-15.125514293064636,G,0.9566405074441241,1,introspection,0.19120187776203715
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,13,User,0.8314313511085824,0.8314313511085824,28.679969727065686,-1.8528820041609095,11.054251085005362,T,0.3878486040279665,1,authenticity,0.2100115255854051
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,14,AI,0.5843714114649956,0.5843714114649956,11.787666870851668,-0.24705993964358675,-16.892302856214016,T,0.9553880151909222,1,wholeness,0.1962701867914139
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,15,User,0.8995703207735707,0.8995703207735707,42.15969150002339,0.3151989093085751,30.372024629171726,D,0.07335330594878957,1,conflict,0.2917475855122747
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,16,AI,2.0693376294330217,2.0693376294330217,34.34516565004064,1.169767308659451,-7.814525849982751,G,0.4243606269827121,1,conflict,0.26271162679189
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,17,User,0.950638101577121,0.950638101577121,36.105290424280476,-1.1186995278559007,1.7601247742398343,T,0.13785501364260702,1,resourcefulness,0.27335028144617546
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,18,AI,5.661329340279232,5.0,43.144115245967406,4.710691238702111,7.03882482168693,T,1.6453877220550028,0,creativity,0.2524382790508729
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,19,User,0.8584586689376695,0.8584586689376695,40.66437961920459,-4.802870671341562,-2.4797356267628174,D,0.05197069327928985,1,conflict,0.25661146983622923
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,20,AI,2.631773722530539,2.631773722530539,46.6213302009134,1.7733150535928695,5.95695058170881,T,0.6129622507157712,1,individuation,0.2461101405383273
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,21,User,0.6399106556160269,0.6399106556160269,8.113565578378099,-1.991863066914512,-38.5077646225353,T,1.0736000148183154,1,authenticity,0.2683591437512865
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,22,AI,0.9189247453225851,0.9189247453225851,42.360245124662356,0.27901408970655817,34.246679546284255,D,0.0764491940423755,1,introspection,0.2698968256044561
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,23,User,1.516064331464151,1.516064331464151,45.20759025505443,0.597139586141566,2.847345130392071,D,0.24584465482090995,1,vitality,0.28476041843090205
naturalistic/B10_self_discovery_AI/baseline10,baseline10,B10,openai-3-small,centered,24,AI,0.8020098056973102,0.8020098056973102,13.000845750046107,-0.7140545257668409,-32.20674450500832,T,0.9065069853444807,1,introspection,0.25054426715618167
